id_questionnaire;id_block;id_question;Question text;id_answer;Answer text;Scoring
4;16;4058;6. Do you have the feeling that you are in an unfamiliar situation and don’t know what to do?;4201;2;2
4;16;4058;6. Do you have the feeling that you are in an unfamiliar situation and don’t know what to do?;4202;3;3
4;16;4058;6. Do you have the feeling that you are in an unfamiliar situation and don’t know what to do?;4203;4;4
4;16;4058;6. Do you have the feeling that you are in an unfamiliar situation and don’t know what to do?;4204;5;5
4;16;4058;6. Do you have the feeling that you are in an unfamiliar situation and don’t know what to do?;4205;6;6
4;16;4058;6. Do you have the feeling that you are in an unfamiliar situation and don’t know what to do?;4217;7 - Rarely or never;7
4;16;4059;7. Doing the things you do every day is:;4218;1 - It gives me great joy and satisfaction;7
4;16;4059;7. Doing the things you do every day is:;4201;2;6
4;16;4059;7. Doing the things you do every day is:;4202;3;5
4;16;4059;7. Doing the things you do every day is:;4203;4;4
4;16;4059;7. Doing the things you do every day is:;4204;5;3
4;16;4059;7. Doing the things you do every day is:;4205;6;2
4;16;4059;7. Doing the things you do every day is:;4219;7 - It causes me pain and boredom;1
4;16;4060;8. Do you have very mixed-up feelings and ideas?;4216;1 - Very often;1
4;16;4060;8. Do you have very mixed-up feelings and ideas?;4201;2;2
4;16;4060;8. Do you have very mixed-up feelings and ideas?;4202;3;3
4;16;4060;8. Do you have very mixed-up feelings and ideas?;4203;4;4
4;16;4060;8. Do you have very mixed-up feelings and ideas?;4204;5;5
4;16;4060;8. Do you have very mixed-up feelings and ideas?;4205;6;6
4;16;4060;8. Do you have very mixed-up feelings and ideas?;4217;7 - Rarely or never;7
4;16;4061;9. Does it happen that you have feeling inside you would rather not feel?;4216;1 - Very often;1
4;16;4061;9. Does it happen that you have feeling inside you would rather not feel?;4201;2;2
4;16;4061;9. Does it happen that you have feeling inside you would rather not feel?;4202;3;3
4;16;4061;9. Does it happen that you have feeling inside you would rather not feel?;4203;4;4
4;16;4061;9. Does it happen that you have feeling inside you would rather not feel?;4204;5;5
4;16;4061;9. Does it happen that you have feeling inside you would rather not feel?;4205;6;6
4;16;4061;9. Does it happen that you have feeling inside you would rather not feel?;4217;7 - Rarely or never;7
4;16;4062;10. Many people – even those with strong character – sometimes feel like sad losers in a certain situation. How often have you felt this way in the past?;4210;1 - Rarely or never;7
4;16;4062;10. Many people – even those with strong character – sometimes feel like sad losers in a certain situation. How often have you felt this way in the past?;4201;2;6
4;16;4062;10. Many people – even those with strong character – sometimes feel like sad losers in a certain situation. How often have you felt this way in the past?;4202;3;5
4;16;4062;10. Many people – even those with strong character – sometimes feel like sad losers in a certain situation. How often have you felt this way in the past?;4203;4;4
4;16;4062;10. Many people – even those with strong character – sometimes feel like sad losers in a certain situation. How often have you felt this way in the past?;4204;5;3
4;16;4062;10. Many people – even those with strong character – sometimes feel like sad losers in a certain situation. How often have you felt this way in the past?;4205;6;2
4;16;4062;10. Many people – even those with strong character – sometimes feel like sad losers in a certain situation. How often have you felt this way in the past?;4211;7 - Very often;1
4;16;4063;11. When something has happened have you generally found that:;4220;1 - You gave more importance or less of what he really had;1
4;16;4063;11. When something has happened have you generally found that:;4201;2;2
4;16;4063;11. When something has happened have you generally found that:;4202;3;3
4;16;4063;11. When something has happened have you generally found that:;4203;4;4
4;16;4063;11. When something has happened have you generally found that:;4204;5;5
4;16;4063;11. When something has happened have you generally found that:;4205;6;6
4;16;4063;11. When something has happened have you generally found that:;4221;7 - You gave things just importance;7
4;16;4064;12. How often do you have the feeling that there’s little meaning in the things you do in your daily life?;4216;1 - Very often;1
4;16;4064;12. How often do you have the feeling that there’s little meaning in the things you do in your daily life?;4201;2;2
4;16;4064;12. How often do you have the feeling that there’s little meaning in the things you do in your daily life?;4202;3;3
4;16;4064;12. How often do you have the feeling that there’s little meaning in the things you do in your daily life?;4203;4;4
4;16;4064;12. How often do you have the feeling that there’s little meaning in the things you do in your daily life?;4204;5;5
4;16;4064;12. How often do you have the feeling that there’s little meaning in the things you do in your daily life?;4205;6;6
4;16;4064;12. How often do you have the feeling that there’s little meaning in the things you do in your daily life?;4217;7 - Rarely or never;7
4;16;4065;13. How often do you have the feeling that you’re not sure you can keep under control?;4216;1 - Very often;1
4;16;4065;13. How often do you have the feeling that you’re not sure you can keep under control?;4201;2;2
4;16;4065;13. How often do you have the feeling that you’re not sure you can keep under control?;4202;3;3
4;16;4065;13. How often do you have the feeling that you’re not sure you can keep under control?;4203;4;4
4;16;4065;13. How often do you have the feeling that you’re not sure you can keep under control?;4204;5;5
4;16;4065;13. How often do you have the feeling that you’re not sure you can keep under control?;4205;6;6
4;16;4065;13. How often do you have the feeling that you’re not sure you can keep under control?;4217;7 - Rarely or never;7
4;17;4133;1. When I look at the story of my life, I am pleased with how things have turned out.;4100;Strongly disagree;1
4;17;4133;1. When I look at the story of my life, I am pleased with how things have turned out.;4101;Moderately disagree;2
4;17;4133;1. When I look at the story of my life, I am pleased with how things have turned out.;4102;Slightly disagree;3
4;17;4133;1. When I look at the story of my life, I am pleased with how things have turned out.;4103;Slightly agree;4
4;17;4133;1. When I look at the story of my life, I am pleased with how things have turned out.;4104;Moderately agree;5
4;17;4133;1. When I look at the story of my life, I am pleased with how things have turned out.;4105;Strongly agree;6
4;17;4121;2. I often feel lonely because I have few close friends with whom to share my concerns.;4100;Strongly disagree;6
4;17;4121;2. I often feel lonely because I have few close friends with whom to share my concerns.;4101;Moderately disagree;5
4;17;4121;2. I often feel lonely because I have few close friends with whom to share my concerns.;4102;Slightly disagree;4
4;17;4121;2. I often feel lonely because I have few close friends with whom to share my concerns.;4103;Slightly agree;3
4;17;4121;2. I often feel lonely because I have few close friends with whom to share my concerns.;4104;Moderately agree;2
4;17;4121;2. I often feel lonely because I have few close friends with whom to share my concerns.;4105;Strongly agree;1
4;17;4100;3. I am not afraid to voice my opinions, even when they are in opposition to the opinions of most people.;4100;Strongly disagree;6
4;17;4100;3. I am not afraid to voice my opinions, even when they are in opposition to the opinions of most people.;4101;Moderately disagree;5
4;17;4100;3. I am not afraid to voice my opinions, even when they are in opposition to the opinions of most people.;4102;Slightly disagree;4
4;17;4100;3. I am not afraid to voice my opinions, even when they are in opposition to the opinions of most people.;4103;Slightly agree;3
4;17;4100;3. I am not afraid to voice my opinions, even when they are in opposition to the opinions of most people.;4104;Moderately agree;2
4;17;4100;3. I am not afraid to voice my opinions, even when they are in opposition to the opinions of most people.;4105;Strongly agree;1
4;17;4106;4. I am concerned about how other people evaluate the choices I have made in my life.;4100;Strongly disagree;6
4;17;4106;4. I am concerned about how other people evaluate the choices I have made in my life.;4101;Moderately disagree;5
4;17;4106;4. I am concerned about how other people evaluate the choices I have made in my life.;4102;Slightly disagree;4
4;17;4106;4. I am concerned about how other people evaluate the choices I have made in my life.;4103;Slightly agree;3
4;17;4106;4. I am concerned about how other people evaluate the choices I have made in my life.;4104;Moderately agree;2
4;17;4106;4. I am concerned about how other people evaluate the choices I have made in my life.;4105;Strongly agree;1
4;17;4113;5. I have been able to build a home and a lifestyle for myself that is much to my liking.;4100;Strongly disagree;6
4;17;4113;5. I have been able to build a home and a lifestyle for myself that is much to my liking.;4101;Moderately disagree;5
4;17;4113;5. I have been able to build a home and a lifestyle for myself that is much to my liking.;4102;Slightly disagree;4
4;17;4113;5. I have been able to build a home and a lifestyle for myself that is much to my liking.;4103;Slightly agree;3
4;17;4113;5. I have been able to build a home and a lifestyle for myself that is much to my liking.;4104;Moderately agree;2
4;17;4113;5. I have been able to build a home and a lifestyle for myself that is much to my liking.;4105;Strongly agree;1
4;17;4130;6. I enjoy making plans for the future and working to make them a reality.;4100;Strongly disagree;1
4;17;4130;6. I enjoy making plans for the future and working to make them a reality.;4101;Moderately disagree;2
4;17;4130;6. I enjoy making plans for the future and working to make them a reality.;4102;Slightly disagree;3
4;17;4130;6. I enjoy making plans for the future and working to make them a reality.;4103;Slightly agree;4
4;17;4130;6. I enjoy making plans for the future and working to make them a reality.;4104;Moderately agree;5
4;17;4130;6. I enjoy making plans for the future and working to make them a reality.;4105;Strongly agree;6
4;17;4134;7. In general, I feel confident and positive about myself.;4100;Strongly disagree;1
4;17;4134;7. In general, I feel confident and positive about myself.;4101;Moderately disagree;2
4;17;4134;7. In general, I feel confident and positive about myself.;4102;Slightly disagree;3
4;17;4134;7. In general, I feel confident and positive about myself.;4103;Slightly agree;4
4;17;4134;7. In general, I feel confident and positive about myself.;4104;Moderately agree;5
4;17;4134;7. In general, I feel confident and positive about myself.;4105;Strongly agree;6
4;17;4122;8. I don't have many people who want to listen when I need to talk.;4100;Strongly disagree;6
4;17;4122;8. I don't have many people who want to listen when I need to talk.;4101;Moderately disagree;5
4;17;4122;8. I don't have many people who want to listen when I need to talk.;4102;Slightly disagree;4
4;17;4122;8. I don't have many people who want to listen when I need to talk.;4103;Slightly agree;3
4;17;4122;8. I don't have many people who want to listen when I need to talk.;4104;Moderately agree;2
4;17;4122;8. I don't have many people who want to listen when I need to talk.;4105;Strongly agree;1
4;17;4101;9. I tend to worry about what other people think of me.;4100;Strongly disagree;6
4;17;4101;9. I tend to worry about what other people think of me.;4101;Moderately disagree;5
4;17;4101;9. I tend to worry about what other people think of me.;4102;Slightly disagree;4
4;17;4101;9. I tend to worry about what other people think of me.;4103;Slightly agree;3
4;17;4101;9. I tend to worry about what other people think of me.;4104;Moderately agree;2
4;17;4101;9. I tend to worry about what other people think of me.;4105;Strongly agree;1
4;17;4107;10. I judge myself by what I think is important, not by the values of what others think is important.;4100;Strongly disagree;1
4;17;4107;10. I judge myself by what I think is important, not by the values of what others think is important.;4101;Moderately disagree;2
4;17;4107;10. I judge myself by what I think is important, not by the values of what others think is important.;4102;Slightly disagree;3
4;17;4107;10. I judge myself by what I think is important, not by the values of what others think is important.;4103;Slightly agree;4
4;17;4107;10. I judge myself by what I think is important, not by the values of what others think is important.;4104;Moderately agree;5
4;17;4107;10. I judge myself by what I think is important, not by the values of what others think is important.;4105;Strongly agree;6
4;17;4112;11. I have difficulty arranging my life in a way that is satisfying to me.;4100;Strongly disagree;6
4;17;4112;11. I have difficulty arranging my life in a way that is satisfying to me.;4101;Moderately disagree;5
4;17;4112;11. I have difficulty arranging my life in a way that is satisfying to me.;4102;Slightly disagree;4
4;17;4112;11. I have difficulty arranging my life in a way that is satisfying to me.;4103;Slightly agree;3
4;17;4112;11. I have difficulty arranging my life in a way that is satisfying to me.;4104;Moderately agree;2
4;17;4112;11. I have difficulty arranging my life in a way that is satisfying to me.;4105;Strongly agree;1
4;17;4131;12. I am an active person in carrying out the plans I set for myself.;4100;Strongly disagree;1
4;17;4131;12. I am an active person in carrying out the plans I set for myself.;4101;Moderately disagree;2
4;17;4131;12. I am an active person in carrying out the plans I set for myself.;4102;Slightly disagree;3
4;17;4131;12. I am an active person in carrying out the plans I set for myself.;4103;Slightly agree;4
4;17;4131;12. I am an active person in carrying out the plans I set for myself.;4104;Moderately agree;5
4;17;4131;12. I am an active person in carrying out the plans I set for myself.;4105;Strongly agree;6
4;17;4135;13. Given the opportunity, there are many things about myself that I would change.;4100;Strongly disagree;6
4;17;4135;13. Given the opportunity, there are many things about myself that I would change.;4101;Moderately disagree;5
4;17;4135;13. Given the opportunity, there are many things about myself that I would change.;4102;Slightly disagree;4
4;17;4135;13. Given the opportunity, there are many things about myself that I would change.;4103;Slightly agree;3
4;17;4135;13. Given the opportunity, there are many things about myself that I would change.;4104;Moderately agree;2
4;17;4135;13. Given the opportunity, there are many things about myself that I would change.;4105;Strongly agree;1
4;17;4123;14. I feel like I get a lot out of my friendships.;4100;Strongly disagree;1
4;17;4123;14. I feel like I get a lot out of my friendships.;4101;Moderately disagree;2
4;17;4123;14. I feel like I get a lot out of my friendships.;4102;Slightly disagree;3
4;17;4123;14. I feel like I get a lot out of my friendships.;4103;Slightly agree;4
4;17;4123;14. I feel like I get a lot out of my friendships.;4104;Moderately agree;5
4;17;4123;14. I feel like I get a lot out of my friendships.;4105;Strongly agree;6
4;17;4102;15. I tend to be influenced by people with strong opinions.;4100;Strongly disagree;6
4;17;4102;15. I tend to be influenced by people with strong opinions.;4101;Moderately disagree;5
4;17;4102;15. I tend to be influenced by people with strong opinions.;4102;Slightly disagree;4
4;17;4102;15. I tend to be influenced by people with strong opinions.;4103;Slightly agree;3
4;17;4102;15. I tend to be influenced by people with strong opinions.;4104;Moderately agree;2
4;17;4102;15. I tend to be influenced by people with strong opinions.;4105;Strongly agree;1
4;17;4108;16. In general, I feel I am in charge of the situation in which I live.;4100;Strongly disagree;1
4;17;4108;16. In general, I feel I am in charge of the situation in which I live.;4101;Moderately disagree;2
4;17;4108;16. In general, I feel I am in charge of the situation in which I live.;4102;Slightly disagree;3
4;17;4108;16. In general, I feel I am in charge of the situation in which I live.;4103;Slightly agree;4
4;17;4108;16. In general, I feel I am in charge of the situation in which I live.;4104;Moderately agree;5
4;17;4108;16. In general, I feel I am in charge of the situation in which I live.;4105;Strongly agree;6
4;17;4127;17. I feel good when I think of what I've done in the past and what I hope to do in the future.;4100;Strongly disagree;1
4;17;4127;17. I feel good when I think of what I've done in the past and what I hope to do in the future.;4101;Moderately disagree;2
4;17;4127;17. I feel good when I think of what I've done in the past and what I hope to do in the future.;4102;Slightly disagree;3
4;17;4127;17. I feel good when I think of what I've done in the past and what I hope to do in the future.;4103;Slightly agree;4
4;17;4127;17. I feel good when I think of what I've done in the past and what I hope to do in the future.;4104;Moderately agree;5
4;17;4127;17. I feel good when I think of what I've done in the past and what I hope to do in the future.;4105;Strongly agree;6
4;17;4132;18. My aims in life have been more a source of satisfaction than frustration to me.;4100;Strongly disagree;1
4;17;4132;18. My aims in life have been more a source of satisfaction than frustration to me.;4101;Moderately disagree;2
4;17;4132;18. My aims in life have been more a source of satisfaction than frustration to me.;4102;Slightly disagree;3
4;17;4132;18. My aims in life have been more a source of satisfaction than frustration to me.;4103;Slightly agree;4
4;17;4132;18. My aims in life have been more a source of satisfaction than frustration to me.;4104;Moderately agree;5
4;17;4132;18. My aims in life have been more a source of satisfaction than frustration to me.;4105;Strongly agree;6
4;17;4136;19. I like most aspects of my personality.;4100;Strongly disagree;1
4;17;4136;19. I like most aspects of my personality.;4101;Moderately disagree;2
4;17;4136;19. I like most aspects of my personality.;4102;Slightly disagree;3
4;17;4136;19. I like most aspects of my personality.;4103;Slightly agree;4
4;17;4136;19. I like most aspects of my personality.;4104;Moderately agree;5
4;17;4136;19. I like most aspects of my personality.;4105;Strongly agree;6
4;17;4124;20. It seems to me that most other people have more friends than I do.;4100;Strongly disagree;6
4;17;4124;20. It seems to me that most other people have more friends than I do.;4101;Moderately disagree;5
4;17;4124;20. It seems to me that most other people have more friends than I do.;4102;Slightly disagree;4
4;17;4124;20. It seems to me that most other people have more friends than I do.;4103;Slightly agree;3
4;17;4124;20. It seems to me that most other people have more friends than I do.;4104;Moderately agree;2
4;17;4124;20. It seems to me that most other people have more friends than I do.;4105;Strongly agree;1
4;17;4103;21. I have confidence in my opinions, even if they are contrary to the general consensus.;4100;Strongly disagree;1
4;17;4103;21. I have confidence in my opinions, even if they are contrary to the general consensus.;4101;Moderately disagree;2
4;17;4103;21. I have confidence in my opinions, even if they are contrary to the general consensus.;4102;Slightly disagree;3
4;17;4103;21. I have confidence in my opinions, even if they are contrary to the general consensus.;4103;Slightly agree;4
4;17;4103;21. I have confidence in my opinions, even if they are contrary to the general consensus.;4104;Moderately agree;5
4;17;4103;21. I have confidence in my opinions, even if they are contrary to the general consensus.;4105;Strongly agree;6
4;17;4109;22. The demands of everyday life often get me down.;4100;Strongly disagree;6
4;17;4109;22. The demands of everyday life often get me down.;4101;Moderately disagree;5
4;17;4109;22. The demands of everyday life often get me down.;4102;Slightly disagree;4
4;17;4109;22. The demands of everyday life often get me down.;4103;Slightly agree;3
4;17;4109;22. The demands of everyday life often get me down.;4104;Moderately agree;2
4;17;4109;22. The demands of everyday life often get me down.;4105;Strongly agree;1
4;17;4128;23. I have a sense of direction and purpose in life.;4100;Strongly disagree;1
4;17;4128;23. I have a sense of direction and purpose in life.;4101;Moderately disagree;2
4;17;4128;23. I have a sense of direction and purpose in life.;4102;Slightly disagree;3
4;17;4128;23. I have a sense of direction and purpose in life.;4103;Slightly agree;4
4;17;4128;23. I have a sense of direction and purpose in life.;4104;Moderately agree;5
4;17;4128;23. I have a sense of direction and purpose in life.;4105;Strongly agree;6
4;17;4114;24. In general, I feel that I continue to learn more about myself as time goes by.;4100;Strongly disagree;1
4;17;4114;24. In general, I feel that I continue to learn more about myself as time goes by.;4101;Moderately disagree;2
4;17;4114;24. In general, I feel that I continue to learn more about myself as time goes by.;4102;Slightly disagree;3
4;17;4114;24. In general, I feel that I continue to learn more about myself as time goes by.;4103;Slightly agree;4
4;17;4114;24. In general, I feel that I continue to learn more about myself as time goes by.;4104;Moderately agree;5
4;17;4114;24. In general, I feel that I continue to learn more about myself as time goes by.;4105;Strongly agree;6
4;17;4137;25. In many ways, I feel disappointed about my achievements in life.;4100;Strongly disagree;6
4;17;4137;25. In many ways, I feel disappointed about my achievements in life.;4101;Moderately disagree;5
4;17;4137;25. In many ways, I feel disappointed about my achievements in life.;4102;Slightly disagree;4
4;17;4137;25. In many ways, I feel disappointed about my achievements in life.;4103;Slightly agree;3
4;17;4137;25. In many ways, I feel disappointed about my achievements in life.;4104;Moderately agree;2
4;17;4137;25. In many ways, I feel disappointed about my achievements in life.;4105;Strongly agree;1
4;17;4125;26. I have not experienced many warm and trusting relationships with others.;4100;Strongly disagree;6
4;17;4125;26. I have not experienced many warm and trusting relationships with others.;4101;Moderately disagree;5
4;17;4125;26. I have not experienced many warm and trusting relationships with others.;4102;Slightly disagree;4
4;17;4125;26. I have not experienced many warm and trusting relationships with others.;4103;Slightly agree;3
4;17;4125;26. I have not experienced many warm and trusting relationships with others.;4104;Moderately agree;2
4;17;4125;26. I have not experienced many warm and trusting relationships with others.;4105;Strongly agree;1
4;17;4104;27. It's difficult for me to voice my own opinions on controversial matters.;4100;Strongly disagree;6
4;17;4104;27. It's difficult for me to voice my own opinions on controversial matters.;4101;Moderately disagree;5
4;17;4104;27. It's difficult for me to voice my own opinions on controversial matters.;4102;Slightly disagree;4
4;17;4104;27. It's difficult for me to voice my own opinions on controversial matters.;4103;Slightly agree;3
4;17;4104;27. It's difficult for me to voice my own opinions on controversial matters.;4104;Moderately agree;2
4;17;4104;27. It's difficult for me to voice my own opinions on controversial matters.;4105;Strongly agree;1
4;17;4110;28. I am quite good at managing the many responsibilities of my daily life.;4100;Strongly disagree;1
4;17;4110;28. I am quite good at managing the many responsibilities of my daily life.;4101;Moderately disagree;2
4;17;4110;28. I am quite good at managing the many responsibilities of my daily life.;4102;Slightly disagree;3
4;17;4110;28. I am quite good at managing the many responsibilities of my daily life.;4103;Slightly agree;4
4;17;4110;28. I am quite good at managing the many responsibilities of my daily life.;4104;Moderately agree;5
4;17;4110;28. I am quite good at managing the many responsibilities of my daily life.;4105;Strongly agree;6
4;17;4129;29. I don't have a good sense of what it is I'm trying to accomplish in life.;4100;Strongly disagree;6
4;17;4129;29. I don't have a good sense of what it is I'm trying to accomplish in life.;4101;Moderately disagree;5
4;17;4129;29. I don't have a good sense of what it is I'm trying to accomplish in life.;4102;Slightly disagree;4
4;17;4129;29. I don't have a good sense of what it is I'm trying to accomplish in life.;4103;Slightly agree;3
4;17;4129;29. I don't have a good sense of what it is I'm trying to accomplish in life.;4104;Moderately agree;2
4;17;4129;29. I don't have a good sense of what it is I'm trying to accomplish in life.;4105;Strongly agree;1
4;17;4119;30. I gave up trying to make big improvements or changes in my life a long time ago.;4100;Strongly disagree;6
4;17;4119;30. I gave up trying to make big improvements or changes in my life a long time ago.;4101;Moderately disagree;5
4;17;4119;30. I gave up trying to make big improvements or changes in my life a long time ago.;4102;Slightly disagree;4
4;17;4119;30. I gave up trying to make big improvements or changes in my life a long time ago.;4103;Slightly agree;3
4;17;4119;30. I gave up trying to make big improvements or changes in my life a long time ago.;4104;Moderately agree;2
4;17;4119;30. I gave up trying to make big improvements or changes in my life a long time ago.;4105;Strongly agree;1
4;17;4138;31. For the most part, I am proud of who I am and the life I lead.;4100;Strongly disagree;1
4;17;4138;31. For the most part, I am proud of who I am and the life I lead.;4101;Moderately disagree;2
4;17;4138;31. For the most part, I am proud of who I am and the life I lead.;4102;Slightly disagree;3
4;17;4138;31. For the most part, I am proud of who I am and the life I lead.;4103;Slightly agree;4
4;17;4138;31. For the most part, I am proud of who I am and the life I lead.;4104;Moderately agree;5
4;17;4138;31. For the most part, I am proud of who I am and the life I lead.;4105;Strongly agree;6
4;17;4126;32. I know that I can trust my friends, and they know they can trust me.;4100;Strongly disagree;1
4;17;4126;32. I know that I can trust my friends, and they know they can trust me.;4101;Moderately disagree;2
4;17;4126;32. I know that I can trust my friends, and they know they can trust me.;4102;Slightly disagree;3
4;17;4126;32. I know that I can trust my friends, and they know they can trust me.;4103;Slightly agree;4
4;17;4126;32. I know that I can trust my friends, and they know they can trust me.;4104;Moderately agree;5
4;17;4126;32. I know that I can trust my friends, and they know they can trust me.;4105;Strongly agree;6
4;17;4105;33. I often change my mind about decisions if my friends or family disagree.;4100;Strongly disagree;6
4;17;4105;33. I often change my mind about decisions if my friends or family disagree.;4101;Moderately disagree;5
4;17;4105;33. I often change my mind about decisions if my friends or family disagree.;4102;Slightly disagree;4
4;17;4105;33. I often change my mind about decisions if my friends or family disagree.;4103;Slightly agree;3
4;17;4105;33. I often change my mind about decisions if my friends or family disagree.;4104;Moderately agree;2
4;17;4105;33. I often change my mind about decisions if my friends or family disagree.;4105;Strongly agree;1
4;17;4115;34. I don't want to try new ways of doing things--my life is fine the way it is.;4100;Strongly disagree;6
4;17;4115;34. I don't want to try new ways of doing things--my life is fine the way it is.;4101;Moderately disagree;5
4;17;4115;34. I don't want to try new ways of doing things--my life is fine the way it is.;4102;Slightly disagree;4
4;17;4115;34. I don't want to try new ways of doing things--my life is fine the way it is.;4103;Slightly agree;3
4;17;4115;34. I don't want to try new ways of doing things--my life is fine the way it is.;4104;Moderately agree;2
4;17;4115;34. I don't want to try new ways of doing things--my life is fine the way it is.;4105;Strongly agree;1
4;17;4116;35. I think it is important to have new experiences that challenge how you think about yourself and the world.;4100;Strongly disagree;1
4;17;4116;35. I think it is important to have new experiences that challenge how you think about yourself and the world.;4101;Moderately disagree;2
4;17;4116;35. I think it is important to have new experiences that challenge how you think about yourself and the world.;4102;Slightly disagree;3
4;17;4116;35. I think it is important to have new experiences that challenge how you think about yourself and the world.;4103;Slightly agree;4
4;17;4116;35. I think it is important to have new experiences that challenge how you think about yourself and the world.;4104;Moderately agree;5
4;17;4116;35. I think it is important to have new experiences that challenge how you think about yourself and the world.;4105;Strongly agree;6
4;17;4117;36. When I think about it, I haven't really improved much as a person over the years.;4100;Strongly disagree;6
4;17;4117;36. When I think about it, I haven't really improved much as a person over the years.;4101;Moderately disagree;5
4;17;4117;36. When I think about it, I haven't really improved much as a person over the years.;4102;Slightly disagree;4
4;17;4117;36. When I think about it, I haven't really improved much as a person over the years.;4103;Slightly agree;3
4;17;4117;36. When I think about it, I haven't really improved much as a person over the years.;4104;Moderately agree;2
4;17;4117;36. When I think about it, I haven't really improved much as a person over the years.;4105;Strongly agree;1
4;17;4118;37. I have the sense that I have developed a lot as a person over time.;4100;Strongly disagree;1
4;17;4118;37. I have the sense that I have developed a lot as a person over time.;4101;Moderately disagree;2
4;17;4118;37. I have the sense that I have developed a lot as a person over time.;4102;Slightly disagree;3
4;17;4118;37. I have the sense that I have developed a lot as a person over time.;4103;Slightly agree;4
4;17;4118;37. I have the sense that I have developed a lot as a person over time.;4104;Moderately agree;5
4;17;4118;37. I have the sense that I have developed a lot as a person over time.;4105;Strongly agree;6
4;17;4120;38. For me, life has been a continuous process of study, change and growth;4100;Strongly disagree;1
4;17;4120;38. For me, life has been a continuous process of study, change and growth;4101;Moderately disagree;2
4;17;4120;38. For me, life has been a continuous process of study, change and growth;4102;Slightly disagree;3
4;17;4120;38. For me, life has been a continuous process of study, change and growth;4103;Slightly agree;4
4;17;4120;38. For me, life has been a continuous process of study, change and growth;4104;Moderately agree;5
4;17;4120;38. For me, life has been a continuous process of study, change and growth;4105;Strongly agree;6
4;17;4111;39. If I were unhappy with my living situation, I would take effective steps to change it.;4100;Strongly disagree;1
4;17;4111;39. If I were unhappy with my living situation, I would take effective steps to change it.;4101;Moderately disagree;2
4;17;4111;39. If I were unhappy with my living situation, I would take effective steps to change it.;4102;Slightly disagree;3
4;17;4111;39. If I were unhappy with my living situation, I would take effective steps to change it.;4103;Slightly agree;4
4;17;4111;39. If I were unhappy with my living situation, I would take effective steps to change it.;4104;Moderately agree;5
4;17;4111;39. If I were unhappy with my living situation, I would take effective steps to change it.;4105;Strongly agree;6
102;112;10901;1. Am the life of the party.;10898;Very Inaccurate;1
102;112;10901;1. Am the life of the party.;10899;Moderately Inaccurate;2
102;112;10901;1. Am the life of the party.;10900;Neither Accurate Nor Inaccurate;3
102;112;10901;1. Am the life of the party.;10901;Moderately Accurate;4
102;112;10901;1. Am the life of the party.;10902;Very Accurate;5
102;112;10902;2. Feel little concern for others.;10898;Very Inaccurate;5
102;112;10902;2. Feel little concern for others.;10899;Moderately Inaccurate;4
102;112;10902;2. Feel little concern for others.;10900;Neither Accurate Nor Inaccurate;3
102;112;10902;2. Feel little concern for others.;10901;Moderately Accurate;2
102;112;10902;2. Feel little concern for others.;10902;Very Accurate;1
102;112;10903;3. I am always prepared.;10898;Very Inaccurate;1
102;112;10903;3. I am always prepared.;10899;Moderately Inaccurate;2
102;112;10903;3. I am always prepared.;10900;Neither Accurate Nor Inaccurate;3
102;112;10903;3. I am always prepared.;10901;Moderately Accurate;4
102;112;10903;3. I am always prepared.;10902;Very Accurate;5
102;112;10904;4. I get stressed easily.;10898;Very Inaccurate;5
102;112;10904;4. I get stressed easily.;10899;Moderately Inaccurate;4
102;112;10904;4. I get stressed easily.;10900;Neither Accurate Nor Inaccurate;3
102;112;10904;4. I get stressed easily.;10901;Moderately Accurate;2
102;112;10904;4. I get stressed easily.;10902;Very Accurate;1
102;112;10905;5. I got a rich vocabulary.;10898;Very Inaccurate;1
102;112;10905;5. I got a rich vocabulary.;10899;Moderately Inaccurate;2
102;112;10905;5. I got a rich vocabulary.;10900;Neither Accurate Nor Inaccurate;3
102;112;10905;5. I got a rich vocabulary.;10901;Moderately Accurate;4
102;112;10905;5. I got a rich vocabulary.;10902;Very Accurate;5
102;112;10906;6. I do not talk too much.;10898;Very Inaccurate;5
102;112;10906;6. I do not talk too much.;10899;Moderately Inaccurate;4
102;112;10906;6. I do not talk too much.;10900;Neither Accurate Nor Inaccurate;3
102;112;10906;6. I do not talk too much.;10901;Moderately Accurate;2
102;112;10906;6. I do not talk too much.;10902;Very Accurate;1
102;112;10907;7. I am interested for the people.;10898;Very Inaccurate;1
102;112;10907;7. I am interested for the people.;10899;Moderately Inaccurate;2
102;112;10907;7. I am interested for the people.;10900;Neither Accurate Nor Inaccurate;3
102;112;10907;7. I am interested for the people.;10901;Moderately Accurate;4
102;112;10907;7. I am interested for the people.;10902;Very Accurate;5
102;112;10908;8. I leave my belongings around.;10898;Very Inaccurate;5
102;112;10908;8. I leave my belongings around.;10899;Moderately Inaccurate;4
102;112;10908;8. I leave my belongings around.;10900;Neither Accurate Nor Inaccurate;3
102;112;10908;8. I leave my belongings around.;10901;Moderately Accurate;2
102;112;10908;8. I leave my belongings around.;10902;Very Accurate;1
102;112;10909;9. I am relaxed most of the time.;10898;Very Inaccurate;1
102;112;10909;9. I am relaxed most of the time.;10899;Moderately Inaccurate;2
102;112;10909;9. I am relaxed most of the time.;10900;Neither Accurate Nor Inaccurate;3
102;112;10909;9. I am relaxed most of the time.;10901;Moderately Accurate;4
